2020/08/18 10:48:38 [error] 1596#13832: *1 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor4-4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor4-4.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor4-5.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor4-5.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *5 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-1.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-1.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *6 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-2.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-2.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-3.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-3.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *5 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-4.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-5.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-5.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:51 [error] 1596#13832: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/dist/css/common.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/css/common.css?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:51 [error] 1596#13832: *5 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/dist/css/index.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/css/index.css?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:53:45 [notice] 3816#14192: signal process started
